image_path,variant,count,class,landmarks
/app/alphabet/images/z/hand5_z_dif_seg_5_cropped.jpeg,orig,869,z,"[{'x': 0.47381797432899475, 'y': 0.7228185534477234, 'z': -4.641108830583107e-07}, {'x': 0.5963397026062012, 'y': 0.6747410297393799, 'z': -0.07226245105266571}, {'x': 0.6884682178497314, 'y': 0.5111287832260132, 'z': -0.0844089537858963}, {'x': 0.6146153807640076, 'y': 0.37043458223342896, 'z': -0.08520930260419846}, {'x': 0.4937002658843994, 'y': 0.3349190652370453, 'z': -0.07694336026906967}, {'x': 0.6419833898544312, 'y': 0.36072635650634766, 'z': -0.04343027248978615}, {'x': 0.6401371359825134, 'y': 0.21321870386600494, 'z': -0.09391359984874725}, {'x': 0.6207215785980225, 'y': 0.133604496717453, 'z': -0.11922845989465714}, {'x': 0.596199631690979, 'y': 0.048487842082977295, 'z': -0.1400592178106308}, {'x': 0.5297354459762573, 'y': 0.37077873945236206, 'z': -0.040359772741794586}, {'x': 0.5321996212005615, 'y': 0.29116421937942505, 'z': -0.11419429630041122}, {'x': 0.5512056946754456, 'y': 0.4399198591709137, 'z': -0.11656613647937775}, {'x': 0.5478489398956299, 'y': 0.47897595167160034, 'z': -0.09863027930259705}, {'x': 0.4341394901275635, 'y': 0.39961278438568115, 'z': -0.04717126488685608}, {'x': 0.4236987233161926, 'y': 0.34369710087776184, 'z': -0.1421944499015808}, {'x': 0.46703463792800903, 'y': 0.48454487323760986, 'z': -0.1096460372209549}, {'x': 0.46513640880584717, 'y': 0.5216190814971924, 'z': -0.06414055079221725}, {'x': 0.3343096077442169, 'y': 0.44352608919143677, 'z': -0.05919951945543289}, {'x': 0.34163200855255127, 'y': 0.38735222816467285, 'z': -0.12339447438716888}, {'x': 0.3834199011325836, 'y': 0.48046624660491943, 'z': -0.090530164539814}, {'x': 0.37397563457489014, 'y': 0.5171269178390503, 'z': -0.05198381841182709}]"
/app/alphabet/images/z/hand1_z_left_seg_3_cropped.jpeg,rot-15,870,z,"[{'x': 0.511123538017273, 'y': 0.7504590153694153, 'z': -1.5385856499960937e-07}, {'x': 0.5918987989425659, 'y': 0.6417030096054077, 'z': -0.0773523822426796}, {'x': 0.611332356929779, 'y': 0.4593067467212677, 'z': -0.09802871942520142}, {'x': 0.49900996685028076, 'y': 0.34580838680267334, 'z': -0.10960038751363754}, {'x': 0.37356045842170715, 'y': 0.3108578324317932, 'z': -0.11043449491262436}, {'x': 0.5464723110198975, 'y': 0.3078185021877289, 'z': -0.024588007479906082}, {'x': 0.4922446012496948, 'y': 0.14702560007572174, 'z': -0.07863982021808624}, {'x': 0.44415512681007385, 'y': 0.052479445934295654, 'z': -0.10814716666936874}, {'x': 0.3945213258266449, 'y': -0.03250718116760254, 'z': -0.13123184442520142}, {'x': 0.4407963156700134, 'y': 0.35241633653640747, 'z': -0.029190121218562126}, {'x': 0.37487760186195374, 'y': 0.21513758599758148, 'z': -0.11155175417661667}, {'x': 0.4318675100803375, 'y': 0.3438739478588104, 'z': -0.12739133834838867}, {'x': 0.4613223373889923, 'y': 0.3918992877006531, 'z': -0.11254729330539703}, {'x': 0.3576737344264984, 'y': 0.42123034596443176, 'z': -0.04500352591276169}, {'x': 0.30691951513290405, 'y': 0.3286108672618866, 'z': -0.14982596039772034}, {'x': 0.3967339098453522, 'y': 0.4560964107513428, 'z': -0.12842623889446259}, {'x': 0.4274512231349945, 'y': 0.4911636710166931, 'z': -0.08420836180448532}, {'x': 0.2885820269584656, 'y': 0.512958288192749, 'z': -0.06705552339553833}, {'x': 0.2716613709926605, 'y': 0.448213130235672, 'z': -0.1418292224407196}, {'x': 0.3461299538612366, 'y': 0.5268268585205078, 'z': -0.11600682884454727}, {'x': 0.36412084102630615, 'y': 0.557923436164856, 'z': -0.07852894067764282}]"
/app/alphabet/images/z/hand1_z_dif_seg_1_cropped.jpeg,orig,871,z,"[{'x': 0.5411595106124878, 'y': 0.7623132467269897, 'z': -6.007981028233189e-07}, {'x': 0.649908185005188, 'y': 0.6832616329193115, 'z': -0.08954022824764252}, {'x': 0.682019054889679, 'y': 0.49212098121643066, 'z': -0.10886820405721664}, {'x': 0.5584905743598938, 'y': 0.35433951020240784, 'z': -0.11396460980176926}, {'x': 0.4294906556606293, 'y': 0.32874795794487, 'z': -0.10675756633281708}, {'x': 0.5811097621917725, 'y': 0.35303443670272827, 'z': -0.05039159208536148}, {'x': 0.5059242844581604, 'y': 0.2035508155822754, 'z': -0.11169153451919556}, {'x': 0.4553844928741455, 'y': 0.12376464903354645, 'z': -0.13463224470615387}, {'x': 0.3976217210292816, 'y': 0.04514595866203308, 'z': -0.15037821233272552}, {'x': 0.4807095527648926, 'y': 0.41086262464523315, 'z': -0.03980382904410362}, {'x': 0.4118402600288391, 'y': 0.3143613934516907, 'z': -0.12525948882102966}, {'x': 0.5116243958473206, 'y': 0.4541449248790741, 'z': -0.12038050591945648}, {'x': 0.5439261198043823, 'y': 0.48495811223983765, 'z': -0.09175163507461548}, {'x': 0.40500006079673767, 'y': 0.47156208753585815, 'z': -0.04264954850077629}, {'x': 0.34271323680877686, 'y': 0.41205400228500366, 'z': -0.15304654836654663}, {'x': 0.4559951424598694, 'y': 0.5393966436386108, 'z': -0.11222971230745316}, {'x': 0.4836489260196686, 'y': 0.569733202457428, 'z': -0.056137844920158386}, {'x': 0.32934820652008057, 'y': 0.5438190698623657, 'z': -0.052631840109825134}, {'x': 0.293954998254776, 'y': 0.4973418116569519, 'z': -0.13234856724739075}, {'x': 0.379758358001709, 'y': 0.5820469856262207, 'z': -0.10416890680789948}, {'x': 0.3969273567199707, 'y': 0.6141353845596313, 'z': -0.06545485556125641}]"
/app/alphabet/images/z/hand2_z_dif_seg_3_cropped.jpeg,orig,872,z,"[{'x': 0.5909234285354614, 'y': 0.8023196458816528, 'z': -5.895464028071729e-07}, {'x': 0.6678081750869751, 'y': 0.658489465713501, 'z': -0.06808649748563766}, {'x': 0.6761266589164734, 'y': 0.5049326419830322, 'z': -0.09029707312583923}, {'x': 0.5706429481506348, 'y': 0.3972054421901703, 'z': -0.10841885954141617}, {'x': 0.44919541478157043, 'y': 0.3765324056148529, 'z': -0.12261269986629486}, {'x': 0.5564735531806946, 'y': 0.35198041796684265, 'z': -0.024857057258486748}, {'x': 0.47286292910575867, 'y': 0.19058798253536224, 'z': -0.06661691516637802}, {'x': 0.41353780031204224, 'y': 0.10721401870250702, 'z': -0.09574060887098312}, {'x': 0.3578314185142517, 'y': 0.03142240643501282, 'z': -0.11819755285978317}, {'x': 0.46324804425239563, 'y': 0.4004862606525421, 'z': -0.022894693538546562}, {'x': 0.4130101501941681, 'y': 0.2968849539756775, 'z': -0.10055676847696304}, {'x': 0.47542503476142883, 'y': 0.42052990198135376, 'z': -0.12303275614976883}, {'x': 0.5128202438354492, 'y': 0.4940945506095886, 'z': -0.11607741564512253}, {'x': 0.38603323698043823, 'y': 0.4650577902793884, 'z': -0.028870729729533195}, {'x': 0.3275214433670044, 'y': 0.3758225440979004, 'z': -0.11244519799947739}, {'x': 0.4165562391281128, 'y': 0.4864077568054199, 'z': -0.0952405035495758}, {'x': 0.46759459376335144, 'y': 0.560338020324707, 'z': -0.058515988290309906}, {'x': 0.32235532999038696, 'y': 0.5528658628463745, 'z': -0.0409940704703331}, {'x': 0.26829975843429565, 'y': 0.4718743562698364, 'z': -0.09720011055469513}, {'x': 0.34931713342666626, 'y': 0.5244268178939819, 'z': -0.07329526543617249}, {'x': 0.40258100628852844, 'y': 0.5764150023460388, 'z': -0.03886331990361214}]"
/app/alphabet/images/z/hand1_z_right_seg_3_cropped.jpeg,orig,873,z,"[{'x': 0.6228110194206238, 'y': 0.7885932922363281, 'z': 1.1214366679723753e-07}, {'x': 0.697440505027771, 'y': 0.7007375955581665, 'z': -0.13030965626239777}, {'x': 0.6819291114807129, 'y': 0.5485576391220093, 'z': -0.1766023337841034}, {'x': 0.5391451120376587, 'y': 0.5018543004989624, 'z': -0.19978681206703186}, {'x': 0.4002070426940918, 'y': 0.5087491869926453, 'z': -0.2086595892906189}, {'x': 0.5184919834136963, 'y': 0.3731086850166321, 'z': -0.11981058120727539}, {'x': 0.3883129954338074, 'y': 0.2120155543088913, 'z': -0.22289417684078217}, {'x': 0.30803608894348145, 'y': 0.12268224358558655, 'z': -0.2827211916446686}, {'x': 0.22502902150154114, 'y': 0.035844266414642334, 'z': -0.32128676772117615}, {'x': 0.43200981616973877, 'y': 0.4532892405986786, 'z': -0.10036073625087738}, {'x': 0.33239346742630005, 'y': 0.422423779964447, 'z': -0.22989901900291443}, {'x': 0.4544925093650818, 'y': 0.5476359128952026, 'z': -0.25343945622444153}, {'x': 0.5192051529884338, 'y': 0.5689668655395508, 'z': -0.2400095909833908}, {'x': 0.3687589168548584, 'y': 0.5383336544036865, 'z': -0.09830154478549957}, {'x': 0.2905605435371399, 'y': 0.5422557592391968, 'z': -0.23156577348709106}, {'x': 0.4277961254119873, 'y': 0.6402256488800049, 'z': -0.20589593052864075}, {'x': 0.48984208703041077, 'y': 0.6313704252243042, 'z': -0.15675659477710724}, {'x': 0.32687127590179443, 'y': 0.634485125541687, 'z': -0.10780887305736542}, {'x': 0.27443960309028625, 'y': 0.6405686736106873, 'z': -0.19747234880924225}, {'x': 0.38500910997390747, 'y': 0.6993059515953064, 'z': -0.1723526418209076}, {'x': 0.43738529086112976, 'y': 0.698701798915863, 'z': -0.13141781091690063}]"
/app/alphabet/images/z/hand2_z_left_seg_4_cropped.jpeg,orig,874,z,"[{'x': 0.6110574007034302, 'y': 0.7709408402442932, 'z': -1.4659902625169252e-08}, {'x': 0.6851961016654968, 'y': 0.6355107426643372, 'z': -0.06961160153150558}, {'x': 0.6494050025939941, 'y': 0.45680496096611023, 'z': -0.08829173445701599}, {'x': 0.49919217824935913, 'y': 0.3896295428276062, 'z': -0.10522086173295975}, {'x': 0.3849945664405823, 'y': 0.4318188726902008, 'z': -0.11771535128355026}, {'x': 0.5285563468933105, 'y': 0.32515060901641846, 'z': 0.0063459612429142}, {'x': 0.44211816787719727, 'y': 0.18874555826187134, 'z': -0.018007507547736168}, {'x': 0.38175448775291443, 'y': 0.10596886277198792, 'z': -0.03465711325407028}, {'x': 0.3293389678001404, 'y': 0.03980788588523865, 'z': -0.053155653178691864}, {'x': 0.4321907162666321, 'y': 0.3789931535720825, 'z': 0.005366072990000248}, {'x': 0.3580131232738495, 'y': 0.26479506492614746, 'z': -0.06085401028394699}, {'x': 0.4318591356277466, 'y': 0.3583901822566986, 'z': -0.08002153784036636}, {'x': 0.47301095724105835, 'y': 0.4150072932243347, 'z': -0.06893190741539001}, {'x': 0.363353967666626, 'y': 0.4515286087989807, 'z': -0.0050286585465073586}, {'x': 0.28604063391685486, 'y': 0.3576274812221527, 'z': -0.08050472289323807}, {'x': 0.37243810296058655, 'y': 0.4324609637260437, 'z': -0.06824810802936554}, {'x': 0.4134758412837982, 'y': 0.48514264822006226, 'z': -0.03593544289469719}, {'x': 0.3031498193740845, 'y': 0.5429507493972778, 'z': -0.022264745086431503}, {'x': 0.2527981400489807, 'y': 0.46996375918388367, 'z': -0.07519154995679855}, {'x': 0.31775110960006714, 'y': 0.5036365985870361, 'z': -0.05832395330071449}, {'x': 0.35354292392730713, 'y': 0.5385576486587524, 'z': -0.03158664330840111}]"
/app/alphabet/images/z/hand4_z_bot_seg_2_cropped.jpeg,orig,875,z,"[{'x': 0.6031090617179871, 'y': 0.7629957795143127, 'z': 4.065433856226264e-08}, {'x': 0.7045261263847351, 'y': 0.6281248331069946, 'z': -0.07905315607786179}, {'x': 0.7214301228523254, 'y': 0.447509229183197, 'z': -0.11742765456438065}, {'x': 0.6320350766181946, 'y': 0.3261600136756897, 'z': -0.15260128676891327}, {'x': 0.49613896012306213, 'y': 0.30432701110839844, 'z': -0.18471570312976837}, {'x': 0.5181782841682434, 'y': 0.31076374650001526, 'z': -0.044613420963287354}, {'x': 0.4211481809616089, 'y': 0.17446237802505493, 'z': -0.10645885765552521}, {'x': 0.3389427661895752, 'y': 0.09502243995666504, 'z': -0.13985195755958557}, {'x': 0.26012712717056274, 'y': 0.03628292679786682, 'z': -0.16417689621448517}, {'x': 0.42412298917770386, 'y': 0.37294337153434753, 'z': -0.05048138648271561}, {'x': 0.38066431879997253, 'y': 0.240142360329628, 'z': -0.16287390887737274}, {'x': 0.4867088198661804, 'y': 0.3549444079399109, 'z': -0.19275574386119843}, {'x': 0.5294923186302185, 'y': 0.4233533442020416, 'z': -0.18124845623970032}, {'x': 0.355964720249176, 'y': 0.4546583890914917, 'z': -0.0644213929772377}, {'x': 0.3363873064517975, 'y': 0.36934903264045715, 'z': -0.1967359483242035}, {'x': 0.4600420594215393, 'y': 0.48921477794647217, 'z': -0.17623841762542725}, {'x': 0.49277347326278687, 'y': 0.5532073974609375, 'z': -0.12385386228561401}, {'x': 0.29087454080581665, 'y': 0.5551789999008179, 'z': -0.08266240358352661}, {'x': 0.2877248525619507, 'y': 0.4826603829860687, 'z': -0.1782599687576294}, {'x': 0.3981249928474426, 'y': 0.55409175157547, 'z': -0.15481284260749817}, {'x': 0.42962974309921265, 'y': 0.5986241698265076, 'z': -0.11337655037641525}]"
/app/alphabet/images/z/hand1_z_top_seg_4_cropped.jpeg,orig,876,z,"[{'x': 0.6110885143280029, 'y': 0.7799444198608398, 'z': 1.0588691701229891e-08}, {'x': 0.6750631332397461, 'y': 0.6922342777252197, 'z': -0.12098613381385803}, {'x': 0.65399569272995, 'y': 0.5008470416069031, 'z': -0.16774185001850128}, {'x': 0.5187378525733948, 'y': 0.3729389011859894, 'z': -0.1989547163248062}, {'x': 0.3815905451774597, 'y': 0.32767701148986816, 'z': -0.21947695314884186}, {'x': 0.5197276473045349, 'y': 0.3585950434207916, 'z': -0.07019692659378052}, {'x': 0.40938982367515564, 'y': 0.2115965634584427, 'z': -0.148848757147789}, {'x': 0.338362455368042, 'y': 0.12217789888381958, 'z': -0.17348319292068481}, {'x': 0.2634974718093872, 'y': 0.04181024432182312, 'z': -0.18412145972251892}, {'x': 0.42902249097824097, 'y': 0.4310607612133026, 'z': -0.05188082903623581}, {'x': 0.34184855222702026, 'y': 0.3338313698768616, 'z': -0.16375860571861267}, {'x': 0.46779879927635193, 'y': 0.4627200961112976, 'z': -0.15927483141422272}, {'x': 0.504511833190918, 'y': 0.499677836894989, 'z': -0.11679643392562866}, {'x': 0.3655369281768799, 'y': 0.5098464488983154, 'z': -0.05122137442231178}, {'x': 0.3058585226535797, 'y': 0.46360936760902405, 'z': -0.19259929656982422}, {'x': 0.44665345549583435, 'y': 0.5760745406150818, 'z': -0.14976686239242554}, {'x': 0.4789372384548187, 'y': 0.6004884839057922, 'z': -0.0780654326081276}, {'x': 0.31113117933273315, 'y': 0.6013593077659607, 'z': -0.058349642902612686}, {'x': 0.27438631653785706, 'y': 0.5672531127929688, 'z': -0.15803082287311554}, {'x': 0.38917484879493713, 'y': 0.6415281295776367, 'z': -0.1245107501745224}, {'x': 0.4208955764770508, 'y': 0.66633141040802, 'z': -0.07195600122213364}]"
/app/alphabet/images/z/hand2_z_bot_seg_2_cropped.jpeg,orig,877,z,"[{'x': 0.5975439548492432, 'y': 0.8504956960678101, 'z': -2.945155301858904e-07}, {'x': 0.6774331331253052, 'y': 0.736366868019104, 'z': -0.11634800583124161}, {'x': 0.6435890197753906, 'y': 0.5607936382293701, 'z': -0.14983224868774414}, {'x': 0.4990941286087036, 'y': 0.458479106426239, 'z': -0.16783170402050018}, {'x': 0.3584633469581604, 'y': 0.4134219288825989, 'z': -0.17609237134456635}, {'x': 0.5578864812850952, 'y': 0.36281853914260864, 'z': -0.04464339837431908}, {'x': 0.4587746560573578, 'y': 0.20592916011810303, 'z': -0.10210953652858734}, {'x': 0.38091692328453064, 'y': 0.11098942160606384, 'z': -0.13403594493865967}, {'x': 0.31367743015289307, 'y': 0.03327673673629761, 'z': -0.1576671004295349}, {'x': 0.4483192563056946, 'y': 0.4202612340450287, 'z': -0.030153842642903328}, {'x': 0.37898939847946167, 'y': 0.30444997549057007, 'z': -0.12900827825069427}, {'x': 0.45132049918174744, 'y': 0.42534518241882324, 'z': -0.15439587831497192}, {'x': 0.4957171678543091, 'y': 0.49235522747039795, 'z': -0.1390221118927002}, {'x': 0.3633503019809723, 'y': 0.5026984214782715, 'z': -0.031575389206409454}, {'x': 0.30547046661376953, 'y': 0.4343910217285156, 'z': -0.15793973207473755}, {'x': 0.41270604729652405, 'y': 0.5475354194641113, 'z': -0.1555873602628708}, {'x': 0.4577142894268036, 'y': 0.5857791900634766, 'z': -0.11586321145296097}, {'x': 0.296586275100708, 'y': 0.6050280332565308, 'z': -0.04099526256322861}, {'x': 0.24808776378631592, 'y': 0.5410796403884888, 'z': -0.14086872339248657}, {'x': 0.34219563007354736, 'y': 0.6132088303565979, 'z': -0.13239341974258423}, {'x': 0.39034751057624817, 'y': 0.6449791789054871, 'z': -0.1003895029425621}]"
/app/alphabet/images/z/hand1_z_top_seg_2_cropped.jpeg,orig,878,z,"[{'x': 0.6243861317634583, 'y': 0.7709928750991821, 'z': -3.974279394469704e-08}, {'x': 0.6929342746734619, 'y': 0.6854187250137329, 'z': -0.11770123988389969}, {'x': 0.6503638625144958, 'y': 0.47592100501060486, 'z': -0.16102850437164307}, {'x': 0.49209439754486084, 'y': 0.3426332175731659, 'z': -0.18927983939647675}, {'x': 0.3463342785835266, 'y': 0.30148735642433167, 'z': -0.2077784240245819}, {'x': 0.5215283036231995, 'y': 0.3458186984062195, 'z': -0.063447967171669}, {'x': 0.39741864800453186, 'y': 0.2015901356935501, 'z': -0.14074093103408813}, {'x': 0.31086039543151855, 'y': 0.12032592296600342, 'z': -0.16135483980178833}, {'x': 0.22602275013923645, 'y': 0.04655420780181885, 'z': -0.1697624921798706}, {'x': 0.43317699432373047, 'y': 0.4193764925003052, 'z': -0.04495863616466522}, {'x': 0.32240885496139526, 'y': 0.3122778534889221, 'z': -0.17327706515789032}, {'x': 0.45652779936790466, 'y': 0.4390856623649597, 'z': -0.1760101318359375}, {'x': 0.5076994895935059, 'y': 0.4842320680618286, 'z': -0.13185733556747437}, {'x': 0.3708529472351074, 'y': 0.4987984001636505, 'z': -0.04269830882549286}, {'x': 0.298112154006958, 'y': 0.4546976089477539, 'z': -0.19773781299591064}, {'x': 0.4495812654495239, 'y': 0.5666732788085938, 'z': -0.1580304354429245}, {'x': 0.49527665972709656, 'y': 0.5977033376693726, 'z': -0.08275570720434189}, {'x': 0.31163668632507324, 'y': 0.5886412858963013, 'z': -0.04657851159572601}, {'x': 0.27158060669898987, 'y': 0.5616042613983154, 'z': -0.15508155524730682}, {'x': 0.3922046422958374, 'y': 0.6405678987503052, 'z': -0.12645253539085388}, {'x': 0.4272865355014801, 'y': 0.6630086898803711, 'z': -0.07494018226861954}]"
/app/alphabet/images/z/hand1_z_dif_seg_4_cropped.jpeg,orig,879,z,"[{'x': 0.5359011292457581, 'y': 0.7699414491653442, 'z': -2.397887897132023e-07}, {'x': 0.6529865264892578, 'y': 0.681004524230957, 'z': -0.08931060880422592}, {'x': 0.6916113495826721, 'y': 0.49209341406822205, 'z': -0.12004780769348145}, {'x': 0.5898622274398804, 'y': 0.3466094434261322, 'z': -0.14234933257102966}, {'x': 0.4620908200740814, 'y': 0.3077002763748169, 'z': -0.15871363878250122}, {'x': 0.5624357461929321, 'y': 0.3646661937236786, 'z': -0.044909488409757614}, {'x': 0.5019969940185547, 'y': 0.21457688510417938, 'z': -0.09929467737674713}, {'x': 0.45084166526794434, 'y': 0.12514948844909668, 'z': -0.1140255555510521}, {'x': 0.394390344619751, 'y': 0.0458030104637146, 'z': -0.124473936855793}, {'x': 0.4643081724643707, 'y': 0.41411030292510986, 'z': -0.038816891610622406}, {'x': 0.42747020721435547, 'y': 0.3010634779930115, 'z': -0.1400919109582901}, {'x': 0.5137472748756409, 'y': 0.4429338872432709, 'z': -0.14430375397205353}, {'x': 0.534193754196167, 'y': 0.4925687611103058, 'z': -0.11485932022333145}, {'x': 0.3909292221069336, 'y': 0.47462499141693115, 'z': -0.043684251606464386}, {'x': 0.36078375577926636, 'y': 0.3981039226055145, 'z': -0.17407163977622986}, {'x': 0.46100303530693054, 'y': 0.5333202481269836, 'z': -0.13697321712970734}, {'x': 0.47706735134124756, 'y': 0.5823261141777039, 'z': -0.07492990046739578}, {'x': 0.30984535813331604, 'y': 0.5487948060035706, 'z': -0.053501248359680176}, {'x': 0.29940155148506165, 'y': 0.48764103651046753, 'z': -0.1503821611404419}, {'x': 0.3853101134300232, 'y': 0.581352949142456, 'z': -0.12302801012992859}, {'x': 0.40028834342956543, 'y': 0.6253556609153748, 'z': -0.07924409955739975}]"
/app/alphabet/images/z/hand2_z_right_seg_3_cropped.jpeg,orig,880,z,"[{'x': 0.6295067071914673, 'y': 0.7836325168609619, 'z': -1.4110850088400184e-07}, {'x': 0.6873078346252441, 'y': 0.6422404050827026, 'z': -0.09020548313856125}, {'x': 0.684478759765625, 'y': 0.4846852719783783, 'z': -0.11458981782197952}, {'x': 0.576175332069397, 'y': 0.39663201570510864, 'z': -0.12834614515304565}, {'x': 0.45416873693466187, 'y': 0.3997524082660675, 'z': -0.13366569578647614}, {'x': 0.5198993682861328, 'y': 0.3491392433643341, 'z': -0.04252302646636963}, {'x': 0.4372154772281647, 'y': 0.1970657855272293, 'z': -0.08787723630666733}, {'x': 0.37535905838012695, 'y': 0.11239925026893616, 'z': -0.1142137348651886}, {'x': 0.3147570788860321, 'y': 0.03748413920402527, 'z': -0.13317428529262543}, {'x': 0.43428388237953186, 'y': 0.40843504667282104, 'z': -0.03326680138707161}, {'x': 0.38760659098625183, 'y': 0.31188249588012695, 'z': -0.10199325531721115}, {'x': 0.47302764654159546, 'y': 0.4203718304634094, 'z': -0.11560632288455963}, {'x': 0.503958523273468, 'y': 0.4662878215312958, 'z': -0.10409434884786606}, {'x': 0.36620426177978516, 'y': 0.47881120443344116, 'z': -0.035362277179956436}, {'x': 0.3230666220188141, 'y': 0.40569353103637695, 'z': -0.11271101236343384}, {'x': 0.4227861762046814, 'y': 0.5003979802131653, 'z': -0.09246321022510529}, {'x': 0.4484257996082306, 'y': 0.5437591075897217, 'z': -0.05564843490719795}, {'x': 0.3069416582584381, 'y': 0.5694970488548279, 'z': -0.046514105051755905}, {'x': 0.2582135498523712, 'y': 0.49776342511177063, 'z': -0.08840418606996536}, {'x': 0.3404277563095093, 'y': 0.5359758734703064, 'z': -0.05638176202774048}, {'x': 0.3693180978298187, 'y': 0.5752958059310913, 'z': -0.01983361877501011}]"
